datetime,PM10,PM2.5,temperature,rain,pressure,precipitation,wind_speed,clouds,wind_direction
2024-05-09 15:00:00,11.0,6.0,18.0,0.0,1021.0,55.0,13.0,0.0,0.0
2024-05-09 16:00:00,12.0,6.0,18.0,0.0,1021.0,58.0,11.0,0.0,0.0
2024-05-09 17:00:00,11.0,5.0,17.0,0.0,1021.0,62.0,9.0,0.0,0.0
2024-05-09 18:00:00,11.0,5.0,15.0,0.0,1021.0,71.0,6.0,0.0,0.0
2024-05-09 19:00:00,13.0,6.0,14.0,0.0,1022.0,80.0,4.0,0.0,0.0
2024-05-09 20:00:00,13.0,7.0,13.0,0.0,1022.0,82.0,4.0,0.0,0.0
2024-05-09 21:00:00,13.0,7.0,12.0,0.0,1022.0,82.0,4.0,0.0,0.0
2024-05-09 22:00:00,14.0,8.0,12.0,0.0,1022.0,81.0,4.0,0.0,0.0
2024-05-09 23:00:00,18.0,11.0,12.0,0.0,1022.0,81.0,4.0,0.0,0.0
2024-05-10 00:00:00,14.0,9.0,12.0,0.0,1022.0,81.0,4.0,0.0,0.0
2024-05-10 01:00:00,14.0,8.0,11.0,0.0,1022.0,82.0,3.0,0.0,0.0
2024-05-10 02:00:00,15.0,8.0,11.0,0.0,1022.0,81.0,3.0,0.0,0.0
2024-05-10 03:00:00,14.0,7.0,10.0,0.0,1021.0,82.0,3.0,0.0,0.0
2024-05-10 04:00:00,12.0,7.0,10.0,0.0,1021.0,84.0,3.0,0.0,0.0
2024-05-10 05:00:00,12.0,7.0,11.0,0.0,1022.0,85.0,2.0,0.0,0.0
2024-05-10 06:00:00,13.0,7.0,13.0,0.0,1022.0,68.0,2.0,0.0,0.0
2024-05-10 07:00:00,13.0,7.0,14.0,0.0,1022.0,73.0,2.0,0.0,0.0
2024-05-10 08:00:00,14.0,8.0,15.0,0.0,1022.0,66.0,3.0,0.0,0.0
2024-05-10 09:00:00,14.0,8.0,16.0,0.0,1022.0,61.0,5.0,0.0,0.0
2024-05-10 10:00:00,15.0,8.0,18.0,0.0,1021.0,53.0,8.0,0.0,0.0
2024-05-10 11:00:00,12.0,7.0,20.0,0.0,1021.0,47.0,9.0,0.0,0.0
2024-05-10 12:00:00,13.0,7.0,21.0,0.0,1020.0,44.0,12.0,0.0,0.0
2024-05-10 13:00:00,12.0,6.0,21.0,0.0,1020.0,42.0,13.0,0.0,0.0
2024-05-10 14:00:00,11.0,5.0,22.0,0.0,1020.0,41.0,12.0,0.0,0.0
2024-05-10 15:00:00,11.0,5.0,22.0,0.0,1019.0,43.0,11.0,0.0,0.0
2024-05-10 16:00:00,13.0,5.0,21.0,0.0,1019.0,44.0,10.0,0.0,0.0
2024-05-10 17:00:00,10.0,5.0,19.0,0.0,1019.0,50.0,9.0,0.0,0.0
2024-05-10 18:00:00,10.0,5.0,18.0,0.0,1019.0,61.0,6.0,0.0,0.0
2024-05-10 19:00:00,11.0,5.0,16.0,0.0,1020.0,70.0,4.0,0.0,0.0
2024-05-10 20:00:00,11.0,5.0,14.0,0.0,1020.0,76.0,1.0,0.0,0.0
2024-05-10 21:00:00,15.0,6.0,13.0,0.0,1021.0,78.0,1.0,0.0,0.0
2024-05-10 22:00:00,16.0,9.0,13.0,0.0,1021.0,79.0,2.0,0.0,0.0
2024-05-10 23:00:00,17.0,11.0,12.0,0.0,1021.0,81.0,1.0,0.0,0.0
2024-05-11 00:00:00,13.0,9.0,12.0,0.0,1021.0,81.0,2.0,0.0,0.0
2024-05-11 01:00:00,13.0,9.0,12.0,0.0,1021.0,82.0,1.0,0.0,0.0
2024-05-11 02:00:00,11.0,7.0,11.0,0.0,1021.0,81.0,1.0,0.0,0.0
2024-05-11 03:00:00,11.0,7.0,11.0,0.0,1021.0,79.0,2.0,0.0,0.0
2024-05-11 04:00:00,10.0,6.0,11.0,0.0,1021.0,79.0,1.0,0.0,0.0
2024-05-11 05:00:00,11.0,6.0,12.0,0.0,1021.0,79.0,1.0,0.0,0.0
2024-05-11 06:00:00,10.0,6.0,15.0,0.0,1021.0,62.0,0.0,0.0,0.0
2024-05-11 07:00:00,11.0,7.0,14.0,0.0,1021.0,75.0,2.0,0.0,0.0
2024-05-11 08:00:00,11.0,7.0,16.0,0.0,1021.0,65.0,1.0,0.0,0.0
2024-05-11 09:00:00,16.0,10.0,17.0,0.0,1021.0,58.0,3.0,0.0,0.0
2024-05-11 10:00:00,12.0,7.0,19.0,0.0,1021.0,51.0,5.0,0.0,0.0
2024-05-11 11:00:00,15.0,8.0,20.0,0.0,1021.0,44.0,6.0,0.0,0.0
2024-05-11 12:00:00,14.0,7.0,21.0,0.0,1020.0,39.0,6.0,0.0,0.0
2024-05-11 13:00:00,12.0,7.0,22.0,0.0,1019.0,39.0,7.0,0.0,0.0
2024-05-11 14:00:00,12.0,7.0,22.0,0.0,1019.0,40.0,8.0,0.0,0.0
2024-05-11 15:00:00,12.0,7.0,22.0,0.0,1019.0,38.0,8.0,0.0,0.0
2024-05-11 16:00:00,12.0,7.0,21.0,0.0,1018.0,42.0,5.0,0.0,0.0
2024-05-11 17:00:00,11.0,6.0,20.0,0.0,1018.0,50.0,5.0,0.0,0.0
2024-05-11 18:00:00,11.0,6.0,19.0,0.0,1018.0,65.0,4.0,0.0,0.0
2024-05-11 19:00:00,11.0,6.0,17.0,0.0,1019.0,66.0,2.0,0.0,0.0
2024-05-11 20:00:00,11.0,6.0,16.0,0.0,1019.0,66.0,1.0,0.0,0.0
2024-05-11 21:00:00,16.0,9.0,15.0,0.0,1019.0,68.0,1.0,0.0,0.0
2024-05-11 22:00:00,17.0,11.0,15.0,0.0,1019.0,69.0,0.0,0.0,0.0
2024-05-11 23:00:00,16.0,11.0,15.0,0.0,1019.0,72.0,1.0,0.0,0.0
2024-05-12 00:00:00,16.0,10.0,14.0,0.0,1019.0,73.0,1.0,0.0,0.0
2024-05-12 01:00:00,14.0,9.0,14.0,0.0,1019.0,73.0,1.0,0.0,0.0
2024-05-12 02:00:00,12.0,8.0,14.0,0.0,1019.0,73.0,0.0,0.0,0.0
2024-05-12 03:00:00,15.0,11.0,14.0,0.0,1019.0,75.0,1.0,0.0,0.0
2024-05-12 04:00:00,12.0,8.0,13.0,0.0,1019.0,78.0,0.0,0.0,0.0
2024-05-12 05:00:00,11.0,7.0,14.0,0.0,1019.0,80.0,1.0,0.0,0.0
2024-05-12 06:00:00,10.0,7.0,15.0,0.0,1019.0,62.0,0.0,0.0,0.0
2024-05-12 07:00:00,10.0,7.0,14.0,0.0,1020.0,76.0,2.0,0.0,0.0
2024-05-12 08:00:00,10.0,7.0,15.0,0.0,1019.0,75.0,1.0,0.0,0.0
2024-05-12 09:00:00,12.0,8.0,16.0,0.0,1019.0,67.0,8.0,0.0,0.0
2024-05-12 10:00:00,12.0,8.0,17.0,0.0,1019.0,63.0,8.0,0.0,0.0
2024-05-12 11:00:00,13.0,8.0,18.0,0.0,1019.0,62.0,8.0,0.0,0.0
2024-05-12 12:00:00,13.0,7.0,18.0,0.0,1019.0,62.0,5.0,0.0,0.0
2024-05-12 13:00:00,11.0,6.0,19.0,0.0,1018.0,63.0,5.0,0.0,0.0
2024-05-12 14:00:00,12.0,7.0,20.0,0.0,1018.0,61.0,5.0,0.0,0.0
2024-05-12 15:00:00,12.0,7.0,20.0,0.0,1018.0,58.0,4.0,0.0,0.0
2024-05-12 16:00:00,11.0,7.0,20.0,0.0,1018.0,60.0,7.0,0.0,0.0
2024-05-12 17:00:00,11.0,7.0,20.0,0.0,1018.0,65.0,5.0,0.0,0.0
2024-05-12 18:00:00,11.0,6.0,18.0,0.0,1018.0,72.0,6.0,0.0,0.0
2024-05-12 19:00:00,7.0,4.0,17.0,0.0,1019.0,80.0,4.0,0.0,0.0
2024-05-12 20:00:00,6.0,4.0,16.0,0.0,1019.0,84.0,3.0,0.0,0.0
2024-05-12 21:00:00,8.0,5.0,15.0,0.0,1020.0,88.0,0.0,0.0,0.0
2024-05-12 22:00:00,8.0,5.0,15.0,0.0,1020.0,87.0,2.0,0.0,0.0
2024-05-12 23:00:00,8.0,5.0,14.0,0.0,1020.0,87.0,2.0,0.0,0.0
2024-05-13 00:00:00,9.0,6.0,14.0,0.0,1020.0,89.0,2.0,0.0,0.0
2024-05-13 01:00:00,10.0,6.0,14.0,0.0,1019.0,90.0,1.0,0.0,0.0
2024-05-13 02:00:00,9.0,6.0,14.0,0.0,1019.0,91.0,1.0,0.0,0.0
2024-05-13 03:00:00,9.0,6.0,13.0,0.0,1019.0,92.0,1.0,0.0,0.0
2024-05-13 04:00:00,9.0,6.0,13.0,0.0,1019.0,94.0,2.0,0.0,0.0
2024-05-13 05:00:00,9.0,6.0,14.0,0.0,1019.0,90.0,1.0,0.0,0.0
2024-05-13 06:00:00,8.0,6.0,15.0,0.0,1019.0,88.0,3.0,0.0,0.0
2024-05-13 07:00:00,10.0,7.0,16.0,0.0,1018.0,83.0,1.0,0.0,0.0
2024-05-13 08:00:00,9.0,7.0,18.0,0.0,1018.0,76.0,1.0,0.0,0.0
2024-05-13 09:00:00,12.0,9.0,19.0,0.0,1018.0,71.0,1.0,0.0,0.0
2024-05-13 10:00:00,15.0,12.0,20.0,0.0,1018.0,68.0,1.0,0.0,0.0
2024-05-13 11:00:00,21.0,18.0,20.0,0.0,1017.0,66.0,8.0,0.0,0.0
2024-05-13 12:00:00,10.0,7.0,19.0,0.0,1017.0,64.0,8.0,0.0,0.0
2024-05-13 13:00:00,11.0,7.0,22.0,0.2,1017.0,53.0,5.0,0.0,0.0
2024-05-13 14:00:00,9.0,6.0,23.0,12.0,1016.0,49.0,3.0,0.0,0.0
2024-05-13 15:00:00,12.0,7.0,23.0,8.5,1016.0,49.0,2.0,0.0,0.0
2024-05-13 16:00:00,12.0,7.0,22.0,0.0,1016.0,51.0,3.0,0.0,0.0
2024-05-13 17:00:00,12.0,7.0,20.0,0.9,1015.0,57.0,8.0,0.0,0.0
2024-05-13 18:00:00,12.0,8.0,18.0,0.3,1016.0,65.0,8.0,0.0,0.0
2024-05-13 19:00:00,10.0,7.0,16.0,0.0,1016.0,74.0,8.0,0.0,0.0
2024-05-13 20:00:00,10.0,8.0,15.0,0.0,1016.0,86.0,6.0,0.0,0.0
2024-05-13 21:00:00,9.0,7.0,14.0,0.1,1016.0,92.0,4.0,0.0,0.0
2024-05-13 22:00:00,11.0,8.0,14.0,0.7,1016.0,96.0,2.0,0.0,0.0
2024-05-13 23:00:00,11.0,8.0,14.0,2.1,1016.0,96.0,0.0,0.0,0.0
2024-05-14 00:00:00,10.0,7.0,13.0,1.3,1015.0,97.0,3.0,0.0,0.0
2024-05-14 01:00:00,9.0,7.0,13.0,0.3,1014.0,99.0,3.0,0.0,0.0
2024-05-14 02:00:00,8.0,6.0,13.0,0.4,1014.0,99.0,3.0,0.0,0.0
2024-05-14 03:00:00,9.0,6.0,13.0,0.3,1014.0,99.0,3.0,0.0,0.0
2024-05-14 04:00:00,10.0,7.0,13.0,0.2,1013.0,99.0,4.0,0.0,0.0
2024-05-14 05:00:00,11.0,7.0,13.0,0.3,1014.0,98.0,4.0,0.0,0.0
2024-05-14 06:00:00,10.0,6.0,14.0,0.1,1014.0,95.0,5.0,0.0,0.0
2024-05-14 07:00:00,10.0,6.0,13.0,0.0,1014.0,94.0,5.0,0.0,0.0
2024-05-14 08:00:00,9.0,6.0,14.0,0.0,1014.0,93.0,5.0,0.0,0.0
